negotiation journal	negotiation journal
fusion sc t	fusion science and technology
j crim law crim	journal of criminal law and criminology
70036823	science and society
j psycholinguist res	journal of psycholinguistic research
bioconjugate chemistry	bioconjugate chemistry
int j pres	international journal of pressure vessels and piping
00215236	shinrigaku kenkyu
j metastab	journal of metastable and nanocrystalline materials
j microelectromechanical syst	journal of microelectromechanical systems
modern materials handling	modern materials handling
00219967	journal of comparative neurology
interceram international ceramic review	interceram international ceramic review
01939416	new directions for mental health services
basic appl soc psychol	basic and applied social psychology
curr op cel	current opinion in cell biology
american midland naturalist	american midland naturalist
00105333	concrete construction world of concrete
j food drug anal	journal of food and drug analysis
01145916	drug safety
chuan bo li xuejournal of ship mechanics	chuan bo li xuejournal of ship mechanics
chron higher educ	chronicle of higher education
j hum evol	human evolution
developmental science	developmental science
x1651232	international forum of psychoanalysis
j cult herit	journal of cultural heritage
dermatology nursing dermatology nurses association	dermatology nursing dermatology nurses association
lab on a chip	lab chip
dm diseaseamonth	diseaseamonth
10637869	physicsuspekhi
int j food sci technol	international journal of food science and technology
07213115	propellants explosives pyrotechnics
ieee auto c	ieee transactions on automatic control
bulletin hospital for joint diseases	bulletin hospital for joint diseases
anales de la real academia de farmacia	anales de la real academia de farmacia
natural hazards review	natural hazards review
discovery and innovation	discovery and innovation
02533200	palpu chongi gisuljournal of korea technical association of the pulp and paper industry
current hiv research	current hiv research
p lond math	proceedings of the london mathematical society
10410236	health communication
1462608x	advances in transport
13891723	journal of bioscience and bioengineering
int j fin e	international journal of finance and economics
journal of food safety	journal of food safety
journal of molecular structuretheochem	journal of molecular structure theochem
asian journal of control	asian journal of control
j sea res	journal of sea research
juvenile fam court j	juvenile and family court journal
10689508	current opinion in otolaryngology head and neck surgery
j neurol neurosur ps	journal of neurology neurosurgery and psychiatry
behavioural pharmacology	behavioural pharmacology
int j approx reasoning	international journal of approximate reasoning
robotica	robotica
zhonghua shi yan he lin chuang bing du xue za zhi zhonghua shiyan he linchuang bingduxue zazhi chinese journal of experimental and clinical virology	zhonghua shi yan he lin chuang bing du xue za zhi zhonghua shiyan he linchuang bingduxue zazhi chinese journal of experimental and clinical virology
aquat geoch	aquatic geochemistry
ambulatory pediatrics the official journal of the ambulatory pediatric association	ambulatory pediatrics
zeitschrift fur psychologie mit zeitschrift fur angewandte psychologie	zeitschrift fur psychologie
transactions of the aeronautical and astronautical society of the republic of china	zhongguo hangkong taikong xuehui huikantransactions of the aeronautical and astronautical society of the republic of china
eng anal bound elem	engineering analysis with boundary elements
nederlands tijdschrift voor obstetrie en gynaecologie	nederlands tijdschrift voor obstetrie en gynaecologie
am j phys m	american journal of physical medicine rehabilitation association of academic physiatrists
curr drug targetsinflamm all	current drug targets inflammation and allergy
10014454	zhong yao cai zhongyaocai journal of chinese medicinal materials
top appl phys d	topics in applied physics
chinese space science and technology	chinese space science and technology
10125302	pflege
nutr metab	nutrition and metabolism
combinatori	combinatorica
zhurnal obshchei biologii	zhurnal obshchei biologii
jpn j alcohol stud d	nihon arukoru yakubutsu igakkai zasshi japanese journal of alcohol studies drug dependence
advances in geosciences	advances in geosciences
productions animales	productions animales
00029173	american journal of clinical pathology
indagat mat	indagationes mathematicae
power	power
00766879	methods in enzymology
int j comput appl t	international journal of computer applications in technology
