journ_id,journal_name,source_type
5315,EDUCATIONAL PSYCHOLOGY REVIEW,Thomson
5316,Educational Research,Scopus
5316,EDUCATIONAL RESEARCH,Thomson
5317,Educational Research and Evaluation,Scopus
5318,Educational Research Review,Scopus
5318,EDUCATIONAL RESEARCH REVIEW,Thomson
5319,EDUCATIONAL RESEARCHER,Thomson
5320,Educational Review,Scopus
5320,EDUCATIONAL REVIEW,Thomson
5321,Educational Studies,Scopus
5321,EDUCATIONAL STUDIES,Thomson
5322,Educational Studies in Mathematics,Scopus
5323,EDUCATIONAL TECHNOLOGY & SOCIETY,Thomson
5323,Educational Technology and Society,Scopus
5324,Educational Technology Research and Development,Scopus
5324,ETR&D-EDUCATIONAL TECHNOLOGY RESEARCH AND DEVELOPMENT,Thomson
5325,EE: Evaluation Engineering,Scopus
5325,EE-EVALUATION ENGINEERING,Thomson
5326,EESTI RAKENDUSLINGVISTIKA UHINGU AASTARAAMAT,Thomson
5327,Effective clinical practice : ECP,Scopus
5328,Egitim Arastirmalari - Eurasian Journal of Educational Research,Scopus
5328,EGITIM ARASTIRMALARI-EURASIAN JOURNAL OF EDUCATIONAL RESEARCH,Thomson
5329,EGITIM VE BILIM-EDUCATION AND SCIENCE,Thomson
5330,The Egyptian journal of immunology / Egyptian Association of Immunologists,Scopus
5331,Egyptian Journal of Anaesthesia,Scopus
5332,EGYPTIAN JOURNAL OF BIOLOGICAL PEST CONTROL,Thomson
5333,Egyptian Journal of Chemistry,Scopus
5333,EGYPTIAN JOURNAL OF CHEMISTRY,Thomson
5334,EIGHTEENTH CENTURY-THEORY AND INTERPRETATION,Thomson
5337,EIGHTEENTH-CENTURY FICTION,Thomson
5338,EIGHTEENTH-CENTURY LIFE,Thomson
5339,Eighteenth-Century Studies,Scopus
5339,EIGHTEENTH-CENTURY STUDIES,Thomson
5340,EIGSE-A JOURNAL OF IRISH STUDIES,Thomson
5341,EIKASMOS-QUADERNI BOLOGNESI DI FILOLOGIA CLASSICA,Thomson
5342,EIRE-IRELAND,Thomson
5343,Eisenbahningenieur,Scopus
5344,EJHP PRACTICE,Thomson
5345,E-Journal of Chemistry,Scopus
5345,E-JOURNAL OF CHEMISTRY,Thomson
5346,e-Journal of Surface Science and Nanotechnology,Scopus
5348,EJVES Extra,Scopus
5349,Eklem Hastaliklari ve Cerrahisi,Scopus
5349,EKLEM HASTALIKLARI VE CERRAHISI-JOINT DISEASES AND RELATED SURGERY,Thomson
5350,Ekologia Bratislava,Scopus
5350,EKOLOGIA-BRATISLAVA,Thomson
5351,Ekoloji,Scopus
5351,EKOLOJI,Thomson
5352,Ekonomicky Casopis,Scopus
5352,EKONOMICKY CASOPIS,Thomson
5353,Ekonomiska Samfundets Tidskrift,Scopus
5353,EKONOMISKA SAMFUNDETS TIDSKRIFT,Thomson
5354,EKONOMISTA,Thomson
5355,Ekonomska Istrazivanja,Scopus
5355,EKONOMSKA ISTRAZIVANJA-ECONOMIC RESEARCH,Thomson
5356,Eksperimental'naya i Klinicheskaya Farmakologiya,Scopus
5357,Eksperimental'naia i klinicheskaia gastroenterologiia = Experimental & clinical gastroenterology,Scopus
5358,Experimental Oncology,Scopus
5358,EXPERIMENTAL ONCOLOGY,Thomson
5359,EKSPLOATACJA I NIEZAWODNOSC-MAINTENANCE AND RELIABILITY,Thomson
5360,Electoral Studies,Scopus
5360,ELECTORAL STUDIES,Thomson
5362,Electric Machines and Power Systems,Scopus
5362,ELECTRIC MACHINES AND POWER SYSTEMS,Thomson
5363,Electric Power Components and Systems,Scopus
5363,ELECTRIC POWER COMPONENTS AND SYSTEMS,Thomson
5364,Electric Power Systems Research,Scopus
5364,ELECTRIC POWER SYSTEMS RESEARCH,Thomson
5365,"""Electrical Contacts, Proceedings of the Annual Holm Conference on Electrical Contacts""",Scopus
5366,Electrical Engineering,Scopus
5366,ELECTRICAL ENGINEERING,Thomson
5367,ELECTRICAL ENGINEERING IN JAPAN,Thomson
5367,Electrical Engineering in Japan (English translation of Denki Gakkai Ronbunshi),Scopus
5368,Electrical Insulation Conference and Electrical Manufacturing and Coil Winding Conference and Exhibition,Scopus
5369,ELECTRICAL TECHNOLOGY,Thomson
5369,Electrical Technology Russia,Scopus
5370,Electrical Transmission in a New Age,Scopus
5371,Electrical World,Scopus
5371,ELECTRICAL WORLD,Thomson
5372,Electricity Journal,Scopus
5373,Electro- and Magnetobiology,Scopus
5373,ELECTRO- AND MAGNETOBIOLOGY,Thomson
5374,Electroanalysis,Scopus
5374,ELECTROANALYSIS,Thomson
5375,ELECTROCHEMICAL AND SOLID STATE LETTERS,Thomson
5375,Electrochemical and Solid-State Letters,Scopus
5376,Electrochemical Society Interface,Scopus
5377,Electrochemistry,Scopus
5377,ELECTROCHEMISTRY,Thomson
5378,Electrochemistry Communications,Scopus
5378,ELECTROCHEMISTRY COMMUNICATIONS,Thomson
5379,Electrochimica Acta,Scopus
5379,ELECTROCHIMICA ACTA,Thomson
5380,Electromagnetic Biology and Medicine,Scopus
5380,ELECTROMAGNETIC BIOLOGY AND MEDICINE,Thomson
5381,Electromagnetics,Scopus
5381,ELECTROMAGNETICS,Thomson
5382,Electromyography and Clinical Neurophysiology,Scopus
5382,ELECTROMYOGRAPHY AND CLINICAL NEUROPHYSIOLOGY,Thomson
5384,Electronic Commerce Research,Scopus
5385,Electronic Commerce Research and Applications,Scopus
5385,ELECTRONIC COMMERCE RESEARCH AND APPLICATIONS,Thomson
5386,Electronic Communications in Probability,Scopus
5386,ELECTRONIC COMMUNICATIONS IN PROBABILITY,Thomson
5387,Electronic Design,Scopus
5387,ELECTRONIC DESIGN,Thomson
5388,ELECTRONIC ENGINEERING,Thomson
5388,Electronic Engineering (London),Scopus
5388,ELECTRONIC ENGINEERING DESIGN,Thomson
5389,Electronic Engineering Times,Scopus
5390,Electronic Green Journal,Scopus
5391,Electronic Journal of Biotechnology,Scopus
5391,ELECTRONIC JOURNAL OF BIOTECHNOLOGY,Thomson
5392,Electronic Journal of Combinatorics,Scopus
5392,ELECTRONIC JOURNAL OF COMBINATORICS,Thomson
5393,Electronic Journal of Differential Equations,Scopus
5394,Electronic Journal of Geotechnical Engineering,Scopus
5395,Electronic Journal of Information Technology in Construction,Scopus
5396,Electronic Journal of Linear Algebra,Scopus
5396,ELECTRONIC JOURNAL OF LINEAR ALGEBRA,Thomson
5397,Electronic Journal of Pathology and Histology,Scopus
5398,Electronic Journal of Probability,Scopus
5398,ELECTRONIC JOURNAL OF PROBABILITY,Thomson
5399,Electronic Journal of Qualitative Theory of Differential Equations,Scopus
5399,ELECTRONIC JOURNAL OF QUALITATIVE THEORY OF DIFFERENTIAL EQUATIONS,Thomson
5400,Electronic Library,Scopus
5400,ELECTRONIC LIBRARY,Thomson
5401,Electronic Magazine of Multicultural Education,Scopus
5402,ELECTRONIC MARKETS,Thomson
5403,Electronic Materials Letters,Scopus
5403,ELECTRONIC MATERIALS LETTERS,Thomson
5404,Electronic Notes in Theoretical Computer Science,Scopus
5405,Electronic Packaging and Production,Scopus
5406,Electronic Product Design,Scopus
5406,ELECTRONIC PRODUCT DESIGN,Thomson
5407,"""Electronic Products (Garden City, New York)""",Scopus
5407,ELECTRONIC PRODUCTS MAGAZINE,Thomson
5408,ELECTRONIC RESEARCH ANNOUNCEMENTS IN MATHEMATICAL SCIENCES,Thomson
5409,ELECTRONIC RESEARCH ANNOUNCEMENTS OF THE AMERICAN MATHEMATICAL SOCIETY,Thomson
5410,Electronic Transactions on Numerical Analysis,Scopus
5410,ELECTRONIC TRANSACTIONS ON NUMERICAL ANALYSIS,Thomson
5411,ELECTRONICS & COMMUNICATION ENGINEERING JOURNAL,Thomson
5411,Electronics and Communication Engineering Journal,Scopus
5412,ELECTRONICS AND COMMUNICATIONS IN JAPAN,Thomson
5413,"""Electronics and Communications in Japan, Part I: Communications (English translation of Denshi Tsushin Gakkai Ronbunshi)""",Scopus
5413,ELECTRONICS AND COMMUNICATIONS IN JAPAN PART I-COMMUNICATIONS,Thomson
5414,"""Electronics and Communications in Japan, Part II: Electronics (English translation of Denshi Tsushin Gakkai Ronbunshi)""",Scopus
5414,ELECTRONICS AND COMMUNICATIONS IN JAPAN PART II-ELECTRONICS,Thomson
5415,"""Electronics and Communications in Japan, Part III: Fundamental Electronic Science (English translation of Denshi Tsushin Gakkai Ronbunshi)""",Scopus
5415,ELECTRONICS AND COMMUNICATIONS IN JAPAN PART III-FUNDAMENTAL ELECTRONIC SCIENCE,Thomson
5416,ELECTRONICS INFORMATION & PLANNING,Thomson
5417,Electronics Letters,Scopus
5417,ELECTRONICS LETTERS,Thomson
5418,Electronics World,Scopus
5418,ELECTRONICS WORLD,Thomson
5419,Electrophoresis,Scopus
5419,ELECTROPHORESIS,Thomson
5420,Elektrichestvo,Scopus
5421,Elektromagnitnye Volny i Elektronnye Systemy,Scopus
5422,Elektron,Scopus
5423,ELEKTRONIKA IR ELEKTROTECHNIKA,Thomson
5424,Elektronnaya Obrabotka Materialov,Scopus
5425,Elektrosvyaz,Scopus
5426,Elektrotechnik und Informationstechnik,Scopus
5427,Elektrotehniski Vestnik/Electrotechnical Review,Scopus
5428,Elektrotekhnika,Scopus
5429,Elektrowaerme International,Scopus
5430,ELELMISZERVIZSGALATI KOZLEMENYEK,Thomson
5431,ELEMENTA-JOURNAL OF SLAVIC STUDIES & COMPARATIVE CULTURAL SEMIOTICS,Thomson
5432,Elementary School Journal,Scopus
5432,ELEMENTARY SCHOOL JOURNAL,Thomson
5433,Elements,Scopus
5433,ELEMENTS,Thomson
5434,Elevator World,Scopus
5435,ELH,Thomson
5436,ELT Journal,Scopus
5437,EM: Air and Waste Management Association's Magazine for Environmental Managers,Scopus
5438,EMA - Emergency Medicine Australasia,Scopus
5438,EMERGENCY MEDICINE AUSTRALASIA,Thomson
5439,EMBO Journal,Scopus
5439,EMBO JOURNAL,Thomson
5440,EMBO MOLECULAR MEDICINE,Thomson
5441,EMBO Reports,Scopus
5441,EMBO REPORTS,Thomson
5442,Embroidery,Scopus
5443,EMC - Cardiologie-Angeiologie,Scopus
5444,EMC - Chirurgie,Scopus
5445,EMC - Gynecologie-Obstetrique,Scopus
5446,EMC - Hepato-Gastroenterologie,Scopus
5447,EMC - Medecine,Scopus
5448,EMC - Neurologie,Scopus
5449,EMC - Oto-Rhino-Laryngologie,Scopus
5450,EMC - Pediatrie,Scopus
5451,EMC - Psychiatrie,Scopus
5452,EMC-Dentisterie,Scopus
5453,EMC-Radiologie,Scopus
5454,EMC-Rhumatologie-Orthopedie,Scopus
5455,EMC-Stomatologie,Scopus
5456,EMD'2004 - Proceedings of the 14th International Conference on Electromagnetic Disturbances,Scopus
5457,EMERGENCIAS,Thomson
5458,Emergency Medical Services,Scopus
5458,EMERGENCY MEDICAL SERVICES,Thomson
5459,Emergency Medicine,Scopus
5459,EMERGENCY MEDICINE,Thomson
5460,Emergency Medicine Clinics of North America,Scopus
5460,EMERGENCY MEDICINE CLINICS OF NORTH AMERICA,Thomson
5461,Emergency Medicine Journal,Scopus
5461,EMERGENCY MEDICINE JOURNAL,Thomson
5461,JOURNAL OF ACCIDENT & EMERGENCY MEDICINE,Thomson
5462,Emergency nurse : the journal of the RCN Accident and Emergency Nursing Association,Scopus
5463,Emergency Radiology,Scopus
5464,Emerging Infectious Diseases,Scopus
5464,EMERGING INFECTIOUS DISEASES,Thomson
5465,Emerging Markets Finance and Trade,Scopus
5465,EMERGING MARKETS FINANCE AND TRADE,Thomson
5466,Emerging Markets Review,Scopus
5467,EMERITA,Thomson
5468,Emirates Medical Journal,Scopus
5469,EMJ - Engineering Management Journal,Scopus
5469,EMJ-ENGINEERING MANAGEMENT JOURNAL,Thomson
5470,"""Emotion (Washington, D.C.)""",Scopus
5470,Emotion,Scopus
5470,EMOTION,Thomson
5470,"Emotion (Washington, D.C.)",Scopus
5472,Emotional and Behavioural Difficulties,Scopus
5473,Empirica,Scopus
5474,Empirical Economics,Scopus
5474,EMPIRICAL ECONOMICS,Thomson
5475,Empirical Software Engineering,Scopus
5475,EMPIRICAL SOFTWARE ENGINEERING,Thomson
5476,Employee benefits journal,Scopus
5477,Employee Relations,Scopus
5477,Employee Relations Law Journal,Scopus
5477,EMPLOYEE RELATIONS LAW JOURNAL,Thomson
5478,EMSOFT 2004 - Fourth ACM International Conference on Embedded Software,Scopus
5479,Emu,Scopus
5479,EMU,Thomson
5480,Enantiomer,Scopus
5480,ENANTIOMER,Thomson
5481,Encephale,Scopus
5481,ENCEPHALE-REVUE DE PSYCHIATRIE CLINIQUE BIOLOGIQUE ET THERAPEUTIQUE,Thomson
5482,Endeavour,Scopus
5482,ENDEAVOUR,Thomson
5483,Endocrine,Scopus
5483,ENDOCRINE,Thomson
5484,Endocrine development,Scopus
5485,Endocrine Journal,Scopus
5485,ENDOCRINE JOURNAL,Thomson
5486,Endocrine Pathology,Scopus
5486,ENDOCRINE PATHOLOGY,Thomson
5487,Endocrine Practice,Scopus
5487,ENDOCRINE PRACTICE,Thomson
5487,Endocrine practice : official journal of the American College of Endocrinology and the American Association of Clinical Endocrinologists,Scopus
5488,Endocrine Regulations,Scopus
5488,ENDOCRINOLOGIA EXPERIMENTALIS,Thomson
5489,Endocrine Research,Scopus
5489,ENDOCRINE RESEARCH,Thomson
5490,Endocrine Reviews,Scopus
5490,ENDOCRINE REVIEWS,Thomson
5491,Endocrine-Related Cancer,Scopus
5491,ENDOCRINE-RELATED CANCER,Thomson
5492,Endocrinologia,Scopus
5492,Endokrinologya,Scopus
5493,Endocrinologia y Nutricion,Scopus
5494,Endocrinologist,Scopus
5494,ENDOCRINOLOGIST,Thomson
5495,Endocrinology,Scopus
5495,ENDOCRINOLOGY,Thomson
5496,Endocrinology and Metabolism Clinics of North America,Scopus
5496,ENDOCRINOLOGY AND METABOLISM CLINICS OF NORTH AMERICA,Thomson
5497,ENDODONTICS & DENTAL TRAUMATOLOGY,Thomson
5498,Endokrynologia Polska,Scopus
5498,ENDOKRYNOLOGIA POLSKA,Thomson
5499,"""Endokrynologia, Diabetologia i Choroby Przemiany Materii Wieku Rozwojowego""",Scopus
5500,Endoscopic Forum for Digestive Disease,Scopus
5501,Endoscopy,Scopus
5501,ENDOSCOPY,Thomson
5502,ENDOSKOPIE HEUTE,Thomson
5503,Endothelium: Journal of Endothelial Cell Research,Scopus
5503,ENDOTHELIUM-NEW YORK,Thomson
5503,ENDOTHELIUM-NEW_YORK,Scopus
5505,ENERGIES,Thomson
5506,Energija,Scopus
5507,Energy,Scopus
5507,ENERGY,Thomson
5508,ENERGY & ENVIRONMENTAL SCIENCE,Thomson
5509,"""Energy (Norwalk, Connecticut)""",Scopus
5510,Energy and Buildings,Scopus
5510,ENERGY AND BUILDINGS,Thomson
5511,Energy and Environment,Scopus
5512,ENERGY & FUELS,Thomson
5512,Energy and Fuels,Scopus
5513,Energy and the Environment - Proceedings of the International Conference on Energy and the Environment,Scopus
5514,Energy Conversion and Management,Scopus
5514,ENERGY CONVERSION AND MANAGEMENT,Thomson
5515,Energy Conversion and resources - 2003,Scopus
5516,"""Energy Conversion and Resources 2004: Fuels and Combustion Technologies, Energy, Nuclear Engineering""",Scopus
5517,Energy Conversion and Resources 2005,Scopus
5518,Energy Economics,Scopus
5518,ENERGY ECONOMICS,Thomson
5519,ENERGY EDUCATION SCIENCE AND TECHNOLOGY,Thomson
5520,ENERGY EDUCATION SCIENCE AND TECHNOLOGY PART A-ENERGY SCIENCE AND RESEARCH,Thomson
5521,ENERGY EDUCATION SCIENCE AND TECHNOLOGY PART B-SOCIAL AND EDUCATIONAL STUDIES,Thomson
5522,ENERGY ENGINEERING,Thomson
5522,Energy Engineering: Journal of the Association of Energy Engineering,Scopus
5523,ENERGY EXPLORATION & EXPLOITATION,Thomson
5523,Energy Exploration and Exploitation,Scopus
5524,Energy Journal,Scopus
5524,ENERGY JOURNAL,Thomson
5525,Energy Policy,Scopus
5525,ENERGY POLICY,Thomson
5526,Energy Processing (Canada),Scopus
5527,Energy Sources,Scopus
5527,ENERGY SOURCES,Thomson
5528,"""Energy Sources, Part A: Recovery, Utilization and Environmental Effects""",Scopus
5528,ENERGY SOURCES PART A-RECOVERY UTILIZATION AND ENVIRONMENTAL EFFECTS,Thomson
5529,"""Energy Sources, Part B: Economics, Planning and Policy""",Scopus
5529,ENERGY SOURCES PART B-ECONOMICS PLANNING AND POLICY,Thomson
5530,Energy World,Scopus
5530,ENERGY WORLD,Thomson
5531,Enfermedades Emergentes,Scopus
5531,ENFERMEDADES EMERGENTES,Thomson
5532,Enfermedades Infecciosas y Microbiologia Clinica,Scopus
5532,ENFERMEDADES INFECCIOSAS Y MICROBIOLOGIA CLINICA,Thomson
5532,Enfermedades Infecciosas y Microbiologia Clinica Monografias,Scopus
5533,Enfermeria Intensiva,Scopus
5533,Enfermeria intensiva / Sociedad Espanola de Enfermeria Intensiva y Unidades Coronarias,Scopus
5534,Engenharia Agricola,Scopus
5534,ENGENHARIA AGRICOLA,Thomson
5535,Engenharia Sanitaria e Ambiental,Scopus
5535,ENGENHARIA SANITARIA E AMBIENTAL,Thomson
5536,Engineer,Scopus
5536,ENGINEER,Thomson
5537,Engineered Casting Solutions,Scopus
5538,Engineered Systems,Scopus
5539,Engineering,Scopus
5539,ENGINEERING,Thomson
5539,Engineering (London),Scopus
5541,Engineering Analysis with Boundary Elements,Scopus
5541,ENGINEERING ANALYSIS WITH BOUNDARY ELEMENTS,Thomson
5542,E&MJ-ENGINEERING AND MINING JOURNAL,Thomson
5542,Engineering and Mining Journal,Scopus
5543,Engineering Applications of Artificial Intelligence,Scopus
5543,ENGINEERING APPLICATIONS OF ARTIFICIAL INTELLIGENCE,Thomson
5544,ENGINEERING APPLICATIONS OF COMPUTATIONAL FLUID MECHANICS,Thomson
5545,"""Engineering Computations (Swansea, Wales)""",Scopus
5545,ENGINEERING COMPUTATIONS,Thomson
5546,Engineering Construction and Operations in Challenging Environments Earth and Space 2004: Proceedings of the Ninth Biennial ASCE Aerospace Division International Conference,Scopus
5547,Engineering Failure Analysis,Scopus
5547,ENGINEERING FAILURE ANALYSIS,Thomson
5548,Engineering Fracture Mechanics,Scopus
5548,ENGINEERING FRACTURE MECHANICS,Thomson
5549,Engineering Geology,Scopus
5549,ENGINEERING GEOLOGY,Thomson
5550,Engineering in Life Sciences,Scopus
5550,ENGINEERING IN LIFE SCIENCES,Thomson
5551,Engineering Intelligent Systems,Scopus
5551,ENGINEERING INTELLIGENT SYSTEMS FOR ELECTRICAL ENGINEERING AND COMMUNICATIONS,Thomson
5552,Engineering Journal,Scopus
5552,ENGINEERING JOURNAL-AMERICAN INSTITUTE OF STEEL CONSTRUCTION INC,Thomson
5553,Engineering Management,Scopus
5554,Engineering Optimization,Scopus
5554,ENGINEERING OPTIMIZATION,Thomson
5555,Engineering Science and Education Journal,Scopus
5555,ENGINEERING SCIENCE AND EDUCATION JOURNAL,Thomson
5556,Engineering Structures,Scopus
5556,ENGINEERING STRUCTURES,Thomson
5557,Engineering Technology,Scopus
5558,Engineering Technology Management,Scopus
5559,Engineering with Computers,Scopus
5559,ENGINEERING WITH COMPUTERS,Thomson
5560,"""Engineering, Construction and Architectural Management""",Scopus
5561,"""Engineering/Technology Management 2005: Safety Engineering and Risk Analysis, Technology and Society, Engineering Business Management, Health and Safety""",Scopus
5562,Engineers Australia,Scopus
5568,ENGLISH,Thomson
5569,English for Specific Purposes,Scopus
5569,ENGLISH FOR SPECIFIC PURPOSES,Thomson
5570,ENGLISH HISTORICAL REVIEW,Thomson
5571,ENGLISH IN AUSTRALIA,Thomson
5572,ENGLISH LANGUAGE & LINGUISTICS,Thomson
5573,ENGLISH LANGUAGE NOTES,Thomson
5574,ENGLISH LITERARY RENAISSANCE,Thomson
5575,ENGLISH LITERATURE IN TRANSITION 1880-1920,Thomson
5576,English Studies,Scopus
5576,ENGLISH STUDIES,Thomson
5577,ENGLISH STUDIES IN AFRICA,Thomson
5578,ENGLISH STUDIES IN CANADA,Thomson
5579,ENGLISH TEACHING-PRACTICE AND CRITIQUE,Thomson
5580,English World-Wide,Scopus
5580,ENGLISH WORLD-WIDE,Thomson
5581,Enhancer - Biotherapy of Cancer,Scopus
5582,ENGINEERING NEWS-RECORD,Thomson
5582,ENR (Engineering News-Record),Scopus
5583,ENSENANZA DE LAS CIENCIAS,Thomson
5584,ENTERPRISE & SOCIETY,Thomson
5584,Enterprise and Society,Scopus
5585,Enterprise Information Systems,Scopus
5585,ENTERPRISE INFORMATION SYSTEMS,Thomson
5587,ENTERTAINMENT DESIGN,Thomson
5588,Entomologia Experimentalis et Applicata,Scopus
5588,ENTOMOLOGIA EXPERIMENTALIS ET APPLICATA,Thomson
5589,Entomologia Generalis,Scopus
5589,ENTOMOLOGIA GENERALIS,Thomson
5590,ENTOMOLOGICA AMERICANA,Thomson
5591,Entomologica Fennica,Scopus
5591,ENTOMOLOGICA FENNICA,Thomson
5592,Entomological News,Scopus
5592,ENTOMOLOGICAL NEWS,Thomson
5593,Entomological Science,Scopus
5593,ENTOMOLOGICAL SCIENCE,Thomson
5594,Entomologist's Gazette,Scopus
5596,Entrepreneurship and Regional Development,Scopus
5596,ENTREPRENEURSHIP AND REGIONAL DEVELOPMENT,Thomson
5597,ENTREPRENEURSHIP THEORY AND PRACTICE,Thomson
5597,Entrepreneurship: Theory and Practice,Scopus
5598,Entropy,Scopus
5598,ENTROPY,Thomson
5601,Environment,Scopus
5601,ENVIRONMENT,Thomson
5602,Environment and Behavior,Scopus
5602,ENVIRONMENT AND BEHAVIOR,Thomson
5603,Environment and Development Economics,Scopus
5603,ENVIRONMENT AND DEVELOPMENT ECONOMICS,Thomson
5604,Environment and History,Scopus
5605,Environment and Planning A,Scopus
5605,ENVIRONMENT AND PLANNING A,Thomson
5606,Environment and Planning B: Planning and Design,Scopus
5606,ENVIRONMENT AND PLANNING B-PLANNING & DESIGN,Thomson
5607,Environment and Planning C: Government and Policy,Scopus
5607,ENVIRONMENT AND PLANNING C-GOVERNMENT AND POLICY,Thomson
5608,Environment and Planning D: Society and Space,Scopus
5608,ENVIRONMENT AND PLANNING D-SOCIETY & SPACE,Thomson
5609,Environment and Urbanization,Scopus
5609,ENVIRONMENT AND URBANIZATION,Thomson
5610,Environment Canada Arctic and Marine Oil Spill Program Technical Seminar (AMOP) Proceedings,Scopus
5611,Environment International,Scopus
5611,ENVIRONMENT INTERNATIONAL,Thomson
5612,"""Environment, Development and Sustainability""",Scopus
5613,Environmental and Ecological Statistics,Scopus
5613,ENVIRONMENTAL AND ECOLOGICAL STATISTICS,Thomson
5614,ENVIRONMENTAL & ENGINEERING GEOSCIENCE,Thomson
5614,Environmental and Engineering Geoscience,Scopus
5615,Environmental and Experimental Botany,Scopus
5615,ENVIRONMENTAL AND EXPERIMENTAL BOTANY,Thomson
5616,Environmental and Molecular Mutagenesis,Scopus
5616,ENVIRONMENTAL AND MOLECULAR MUTAGENESIS,Thomson
5617,ENVIRONMENTAL & RESOURCE ECONOMICS,Thomson
5617,Environmental and Resource Economics,Scopus
5618,Environmental Archaeology,Scopus
5618,ENVIRONMENTAL ARCHAEOLOGY,Thomson
5619,Environmental Biology of Fishes,Scopus
5619,ENVIRONMENTAL BIOLOGY OF FISHES,Thomson
